GEMS Contest ID,Registered Voters for District,Total Votes,Election Year,Election Month,Election Type
North Highline Fire District Proposition No. 1,8244,1874,2014,August,primary election
Snoqualmie Pass Fire Protection District No. 51 Proposition No. 1,50,24,2014,August,primary election
East Pierce Fire & Rescue Proposition No. 1 Property Tax Levy for Maintenance and Operation Expenses,641,209,2014,August,primary election
King County Transportation District Proposition No. 1 Sales and Use Tax and Vehicle Fee for Transportation Improvements,1174773,444568,2014,April,special election
"Lake Washington School District No. 414 Proposition No. 1 General Obligation Bonds - $404,000,000",106817,43149,2014,April,special election
City of Issaquah Proposition No. 1,19302,7540,2014,February,special election
Federal Way School District No. 210 Proposition No. 1 Replacement Educational Programs and Operations Levy,65039,16730,2014,February,special election
Enumclaw School District No. 216 Proposition No. 1 Replacement Maintenance and Operation Levy,16208,5429,2014,February,special election
Enumclaw School District No. 216 Proposition No. 2  Capital Levy for Instructional Technology Improvements,16208,5426,2014,February,special election
"Mercer Island School District No. 400 Proposition No. 1 General Obligation Bonds - $98,800,000",17473,8342,2014,February,special election
Mercer Island School District No. 400 Proposition No. 2 Replacement Educational Maintenance and Operations Levy,17473,8330,2014,February,special election
Vashon Island School District No. 402 Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy,8153,3558,2014,February,special election
Skykomish School District No. 404 Proposition No. 1 Maintenance and Operation Levy,337,168,2014,February,special election
Bellevue School District No. 405 Proposition No. 1 Replacement Educational Programs and Operations Levy,71449,22391,2014,February,special election
Bellevue School District No. 405 Proposition No. 2  Technology and Capital Projects Levy,71449,22407,2014,February,special election
"Bellevue School District No. 405 Proposition No. 3  General Obligation Bonds - $450,000,000",71449,21425,2014,February,special election
Riverview School District No. 407 Proposition No. 1 Replacement Educational Programs Maintenance and Operations Levy,13135,4554,2014,February,special election
Riverview School District No. 407 Proposition No. 2 Replacement Technology Capital Projects Levy,13135,4561,2014,February,special election
Auburn School District No. 408 Proposition No. 1 Technology Capital Projects Levy,38320,10365,2014,February,special election
Tahoma School District No. 409 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy,25068,9000,2014,February,special election
Tahoma School District No. 409 Proposition No. 2 Replacement of Existing Capital Projects Levies,25068,8985,2014,February,special election
Snoqualmie Valley School District No. 410 Proposition No. 1 Replacement Educational Programs and Operations Levy,23417,8154,2014,February,special election
Snoqualmie Valley School District No. 410 Proposition No. 2 Replacement Technology Capital Projects Levy,23417,8158,2014,February,special election
Issaquah School District No. 411 Proposition No. 1 Replacement of Maintenance and Operations Levy,63084,21991,2014,February,special election
Issaquah School District No. 411 Proposition No. 2 Capital Projects Levies (Technology and Critical Repairs),63084,21534,2014,February,special election
Issaquah School District No. 411 Proposition No. 3 School Bus Levy,63084,20908,2014,February,special election
"Shoreline School District No. 412 Proposition No. 1 Replacement of Expiring Levy for Educational Programs, Maintenance and Operations",45003,13568,2014,February,special election
Shoreline School District No. 412 Proposition No. 2 Replacement of Expiring Capital Levy for Technology Improvements and Support,45003,13572,2014,February,special election
Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy,107150,32792,2014,February,special election
Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies,107150,32823,2014,February,special election
"Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000",107150,30928,2014,February,special election
Kent School District No. 415 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy,83625,21841,2014,February,special election
Kent School District No. 415 Proposition No. 2 Replacement of Expiring Technology Levy,83625,21851,2014,February,special election
Northshore School District No. 417 Proposition No. 1 Renewal Education Operations Support Levy,50566,14821,2014,February,special election
"Northshore School District No. 417 Proposition No. 2 General Obligation Bonds - $177,500,000",50566,14723,2014,February,special election
Northshore School District No. 417 Proposition No. 3 Renewal Capital Projects (Technology) Levy,50566,13720,2014,February,special election
Fife School District No. 417 Proposition No. 1 Replacement of Expiring Educational Programs and Operations Levy,2694,856,2014,February,special election
Proposed Klahanie Annexation Area Proposition No. 1,6259,3040,2014,February,special election
Advisory Vote No. 3 Substitute Senate Bill 5444,1176158,551665,2013,November,general election
